Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
12570,0.12913659,0.09326702,0.39087132,0.04568116,0.090819456
12581,0.30171713,0.15175232,0.7389442,0.63723564,0.53453016
12585,0.32475728,0.25283095,0.5448298,0.42193,0.33076835
12587,0.6295389,0.38970175,0.51009953,0.23476946,0.15278792
12588,0.3272192,0.16700651,0.61902755,0.22565332,0.2332634
12595,0.49323562,0.2645327,0.94187075,0.6307375,0.5455236
12597,0.34522918,0.10171226,0.424285,0.040646408,0.06582322
12601,0.17844635,0.07717636,0.4547089,0.32320112,0.2675467
12602,0.5454667,0.12118685,0.2184781,0.4599133,0.10044005
12603,0.4027078,0.20211546,0.7542814,0.3974335,0.42206872
12606,0.25992006,0.20259206,0.2351915,0.2921179,0.31955135
12609,0.2542071,0.19607638,0.26190904,0.27336124,0.12498197
12610,0.57709616,0.16593087,0.7165355,0.38173804,0.2197124
12611,0.5003558,0.17721686,0.97488177,0.64975053,0.62375087
12618,0.2963883,0.10728201,0.2746691,0.4049698,0.2708714
12625,0.38628954,0.14692414,0.9587968,0.44898647,0.63132876
12628,0.44279733,0.15607992,0.75829566,0.20520626,0.11639965
12630,0.40753707,0.33248693,0.9239123,0.5014653,0.61944807
12634,0.16911803,0.17998046,0.32100385,0.21418864,0.24541771
12645,0.63692164,0.19946548,0.9740485,0.44124883,0.5023807
12648,0.20138012,0.08379936,0.10060225,0.31009108,0.15866345
12653,0.3859979,0.2811819,0.8507606,0.65333754,0.65594524
12655,0.47730508,0.24109247,0.41949764,0.5519351,0.18136992
12656,0.5178045,0.13452071,0.21235248,0.41822132,0.22421719
12658,0.33656266,0.1545346,0.9388578,0.5954321,0.61848843
12659,0.37897184,0.13814972,0.96303856,0.3223119,0.4588804
12661,0.2695369,0.14116272,0.7501963,0.5959359,0.53588384
12670,0.45637298,0.25787967,0.4347815,0.6468875,0.33875993
12674,0.48135886,0.121741995,0.13206084,0.40929615,0.21159212
12682,0.34832308,0.15002044,0.9405254,0.10411479,0.4477219
12684,0.38926515,0.1840152,0.79788446,0.12577882,0.17198819
12689,0.19074848,0.22493024,0.32425857,0.24717677,0.2255331
12692,0.2577455,0.2526161,0.9173666,0.22703005,0.27641258
12697,0.30337578,0.15804726,0.28111988,0.32320112,0.26255774
12700,0.48548198,0.27188602,0.74228173,0.4705102,0.48802578
12706,0.37796798,0.21890011,0.4631687,0.3915818,0.6256741
12707,0.42048016,0.15263376,0.2798858,0.22289567,0.23064367
12710,0.195425,0.096892126,0.15552783,0.15560217,0.15455751
12712,0.09971362,0.26148495,0.31345466,0.06899338,0.24186322
12718,0.251483,0.09170722,0.6293008,0.07295158,0.07676948
12721,0.17863388,0.07615832,0.10674637,0.04297605,0.047758278
12729,0.099806786,0.11063391,0.08282911,0.12150584,0.117655665
12730,0.60141754,0.15562151,0.70372266,0.5565173,0.2816842
12734,0.30002564,0.25284663,0.7806681,0.24588884,0.4511287
12737,0.13478799,0.10864037,0.07066906,0.34199533,0.2785197
12738,0.5259584,0.2650501,0.9160928,0.4479468,0.17024474
12740,0.38565993,0.14062622,0.89225304,0.24440736,0.31621748
12742,0.40492135,0.25891697,0.43897828,0.27135125,0.16746283
12748,0.18155769,0.15302485,0.9599853,0.14629935,0.41942835
12751,0.38377082,0.23961811,0.32664138,0.4867397,0.24829721
12753,0.36664957,0.082548164,0.8370561,0.04379335,0.31472185
12762,0.64957213,0.13357173,0.91424763,0.47740775,0.6084687
12764,0.6537322,0.18360434,0.9682331,0.62355405,0.5005569
12769,0.13621208,0.12020397,0.06994065,0.32883117,0.23469417
12770,0.6258423,0.33378795,0.831253,0.27369955,0.3437493
12773,0.14966995,0.21443206,0.54006034,0.16058062,0.11366296
12774,0.4449119,0.19381884,0.4705872,0.19717644,0.26113644
12779,0.26824325,0.14970748,0.7058573,0.60201967,0.644261
12783,0.55583245,0.18790112,0.37714925,0.33223274,0.64701235
12785,0.5259584,0.25735617,0.56284773,0.48596263,0.31327403
12799,0.60538834,0.2728609,0.7614705,0.5605454,0.43605274
12801,0.038914453,0.23105818,0.9641788,0.54122347,0.52803034
12808,0.26898628,0.11944406,0.2215149,0.1954357,0.24366018
12817,0.6479257,0.18851016,0.8703657,0.52947915,0.61612326
12820,0.058296032,0.2896129,0.9406359,0.20955335,0.40769687
12822,0.3914448,0.15357064,0.29966214,0.33213428,0.3037268
12824,0.3506701,0.22645909,0.7775786,0.4007509,0.36949754
12825,0.10280334,0.17938694,0.7090353,0.055156916,0.14357422
12827,0.29275388,0.1426227,0.283381,0.4748762,0.32587472
12828,0.6530806,0.3163871,0.96331805,0.37306824,0.34499356
12832,0.35078934,0.13043119,0.80283815,0.317579,0.27372903
12833,0.43248156,0.19075294,0.73098564,0.50229484,0.38534325
12835,0.16825546,0.07186449,0.058125373,0.5254174,0.27866033
12863,0.61385196,0.34917086,0.6945787,0.4256456,0.06454603
12865,0.29295525,0.1279806,0.2138152,0.58293945,0.2909103
12870,0.47536886,0.25781164,0.92914313,0.4926082,0.36570537
12878,0.48867303,0.15752202,0.7598919,0.14850985,0.37014604
12880,0.3593847,0.09771345,0.52536863,0.5214373,0.13783138
12882,0.47015926,0.13676253,0.26292112,0.35608354,0.24478666
12886,0.48378146,0.28713253,0.9119198,0.65209454,0.6402855
12892,0.44269747,0.21435535,0.90120625,0.21507171,0.2829573
12899,0.2929935,0.091495305,0.60927206,0.038836204,0.14266169
12908,0.58158207,0.15971082,0.8777993,0.33662054,0.25932413
12910,0.081153534,0.14770985,0.24210888,0.25564647,0.3326308
12913,0.1765497,0.096199475,0.095706135,0.078829646,0.07527165
12922,0.36300045,0.28146896,0.75958055,0.4293436,0.14253289
12927,0.1490253,0.1444518,0.35487285,0.38982594,0.39214912
12937,0.303155,0.10764781,0.8393897,0.039651364,0.1345197
12939,0.3815283,0.15465756,0.25153857,0.35954463,0.28541848
12942,0.21607739,0.116263516,0.16802724,0.4517369,0.09339253
12945,0.37881827,0.31306335,0.86653256,0.25621673,0.24364734
12949,0.18908252,0.18779707,0.4815963,0.17181352,0.29097167
12951,0.3888753,0.14272943,0.62795067,0.16936374,0.6101598
12952,0.25528812,0.15009943,0.73450905,0.19034943,0.2409398
12953,0.339954,0.16888449,0.86386025,0.05495388,0.08946051
12958,0.23538801,0.11984764,0.16415542,0.5784134,0.16770265
12961,0.12645705,0.12262085,0.15935099,0.10857789,0.14243245
12962,0.35522968,0.11079778,0.44006366,0.42405695,0.2320122
12965,0.25605488,0.13181393,0.96526116,0.27757156,0.26085648
12980,0.34015486,0.18915264,0.8233149,0.4860264,0.31299728
12983,0.26857585,0.23537995,0.2837632,0.32775593,0.30225757
12995,0.38994536,0.2004797,0.2910665,0.48572046,0.24691938
12998,0.5546561,0.22792207,0.9252589,0.5875257,0.6135564
12999,0.4796356,0.21278189,0.6280047,0.57802606,0.6136889
13000,0.38708767,0.22577758,0.7531635,0.18025164,0.17773446
13009,0.10886029,0.113682464,0.6490337,0.1634727,0.2632282
13011,0.2140223,0.16683109,0.90323585,0.39280593,0.60339594
13016,0.3561705,0.22377914,0.81728786,0.34500423,0.3291629
13018,0.27677462,0.15069352,0.13565698,0.5661522,0.23709396
13024,0.39724818,0.31112754,0.750403,0.41528174,0.40589747
13032,0.49442637,0.22516789,0.48044202,0.39871463,0.23175603
13035,0.15827037,0.07624758,0.1212625,0.09856253,0.07986917
13041,0.35482132,0.22027093,0.26791742,0.31738332,0.48152646
13043,0.16045627,0.17242023,0.58885217,0.15912372,0.16149892
13048,0.32674265,0.17884608,0.69045496,0.3657061,0.32177624
13050,0.52868915,0.12661675,0.70126975,0.3562522,0.32318655
13063,0.33777508,0.1174004,0.2102712,0.5147229,0.11532584
13066,0.27924356,0.2142907,0.82248247,0.11185099,0.26101106
13073,0.4606315,0.23900042,0.82470423,0.40969586,0.40303355
13074,0.33784539,0.15954533,0.5617557,0.097111404,0.039691567
13076,0.44142437,0.21099854,0.34487593,0.14278899,0.3219679
13077,0.5749933,0.123602904,0.81478256,0.22619085,0.24164785
13081,0.408645,0.14989091,0.10358785,0.08532336,0.07172981
13090,0.43259612,0.21829988,0.90793496,0.27669472,0.2977225
13093,0.10841876,0.08043148,0.069598846,0.34658927,0.20612459
13096,0.41014224,0.120398656,0.26367265,0.2906404,0.1235315
13105,0.22392365,0.098920226,0.27533147,0.2664688,0.2706117
13108,0.49320272,0.30404606,0.80318433,0.59039944,0.20984745
13115,0.4442922,0.11520337,0.96968824,0.68252695,0.20293304
13118,0.5642681,0.26609656,0.6456301,0.20061667,0.03607968
13120,0.36956748,0.33814353,0.883933,0.17538688,0.14093442
13127,0.32820466,0.21839069,0.9521743,0.48659992,0.6594239
13140,0.3977944,0.15903307,0.35535687,0.42901796,0.103790276
13148,0.3069104,0.09966702,0.20347206,0.5276493,0.24431403
13150,0.18301854,0.19055192,0.6877114,0.17321815,0.25045395
13155,0.6405537,0.18388411,0.89764977,0.5809765,0.6089758
13160,0.3478035,0.23708066,0.8308009,0.3960414,0.6346594
13163,0.4430817,0.13829792,0.7136554,0.1387403,0.4925984
13175,0.47016376,0.28116545,0.9537671,0.2825788,0.09888642
13180,0.29680827,0.12611692,0.13802326,0.3415393,0.22969332
13181,0.6537322,0.2311058,0.5241653,0.4230992,0.6114882
13183,0.07949694,0.08043148,0.053517014,0.09471535,0.14743328
13186,0.3900039,0.13188612,0.15738916,0.24290901,0.13879092
13192,0.3253319,0.09314195,0.53020763,0.04339761,0.14907932
13195,0.10855821,0.3226992,0.831723,0.13583286,0.4047078
13199,0.22942439,0.1820959,0.6913157,0.4622366,0.24918354
13201,0.47296375,0.22015087,0.9687645,0.43306914,0.4819284
13203,0.39578727,0.6909308,0.8946437,0.5407192,0.6110035
13214,0.285742,0.09469949,0.11328601,0.47200325,0.1958285
13224,0.39634526,0.17165089,0.8781514,0.51330405,0.15638068
13225,0.4183491,0.15639222,0.34540296,0.6020068,0.6369298
13229,0.5922557,0.12615286,0.6974181,0.38274625,0.61089706
13230,0.3269439,0.10831572,0.6465248,0.17280754,0.16949536
13233,0.3170682,0.15165462,0.7446465,0.25533915,0.29598546
13240,0.39766985,0.17961322,0.81583047,0.4189425,0.6017116
13241,0.47693324,0.14746095,0.7734807,0.3055781,0.17948198
13244,0.34587857,0.1298378,0.3380765,0.33796382,0.34101093
13245,0.29990286,0.25195786,0.46215048,0.34429812,0.4362069
13246,0.32655522,0.24024935,0.8082111,0.54655516,0.5329382
13250,0.30948433,0.10617746,0.8346,0.048431784,0.22643916
13251,0.0785327,0.16709343,0.6554559,0.1883036,0.2825411
13253,0.1343557,0.21202096,0.9079139,0.15817183,0.116127394
13259,0.24843433,0.14683771,0.7720592,0.0998112,0.27271593
13268,0.65235573,0.33177793,0.66567504,0.15789092,0.1889774
13271,0.18496676,0.13959107,0.2053271,0.36153218,0.26573443
13273,0.2820152,0.14907368,0.16495305,0.6050233,0.24094613
13274,0.47129792,0.22938088,0.5355218,0.5425324,0.48350507
13276,0.4449661,0.1909273,0.35595,0.4380563,0.61406356
13277,0.5771691,0.2913196,0.42893156,0.27838567,0.47634193
13284,0.22653164,0.16724344,0.10037125,0.13729103,0.19249578
13291,0.33760664,0.26566547,0.46136436,0.32801142,0.37157682
13292,0.36845773,0.35112995,0.74084747,0.48994836,0.66247267
13296,0.3412416,0.10472935,0.48651057,0.584263,0.6074502
13298,0.40145418,0.19328663,0.7386826,0.3807101,0.3329324
13304,0.41278538,0.26994863,0.69594187,0.6318069,0.6110035
13306,0.3197644,0.14298075,0.17179647,0.30996773,0.14090952
13308,0.21729556,0.14191882,0.40194246,0.4428804,0.6449341
13317,0.57543135,0.20884836,0.44695145,0.6116581,0.6424494
13319,0.37802675,0.189953,0.77336556,0.20642243,0.14312589
13321,0.24909964,0.13425174,0.57683307,0.12227212,0.123973146
13323,0.5982848,0.17071415,0.85499716,0.49629992,0.19298933
13325,0.36405462,0.16385452,0.8197645,0.24327445,0.21606496
13326,0.64343995,0.25896543,0.82327014,0.26501396,0.35783282
13329,0.45048398,0.18163337,0.7250576,0.5341273,0.27696928
13332,0.2916122,0.35656863,0.40672773,0.507907,0.3020089
13333,0.27847573,0.14904755,0.86820763,0.057667404,0.27870655
13337,0.181247,0.14127839,0.7944719,0.11267138,0.1268114
13341,0.2319338,0.15796185,0.8095832,0.25042725,0.25235876
13343,0.2756975,0.099631,0.14211829,0.24274135,0.25406122
13345,0.3966692,0.18048619,0.1932232,0.18499453,0.25422195
13347,0.51354384,0.10155496,0.8764849,0.03714225,0.18083678
13348,0.44997743,0.2025718,0.3514938,0.3482178,0.47248775
13351,0.27086857,0.18971099,0.25125366,0.5454535,0.6034793
13355,0.5551398,0.7880919,0.971485,0.5632204,0.61756295
13356,0.1007793,0.08043148,0.089590415,0.07618753,0.07005387
13362,0.05804207,0.17917946,0.28784066,0.04218611,0.120078936
13364,0.39095846,0.16665359,0.84431833,0.5372302,0.3664354
13367,0.18351784,0.2202169,0.6433862,0.6374887,0.26151684
13368,0.4286251,0.25886303,0.86384046,0.62549937,0.6161662
13370,0.29484072,0.17193694,0.9387363,0.47543922,0.5312287
13373,0.48658565,0.30525818,0.71986634,0.2756424,0.2816725
13375,0.4209217,0.15401962,0.3370663,0.50639796,0.34958568
13376,0.23155311,0.12412083,0.24612473,0.3687916,0.3021865
13384,0.33271563,0.22192456,0.9360404,0.6104177,0.6045231
13391,0.2591234,0.09069183,0.5083383,0.05149691,0.17804235
13399,0.309881,0.13147497,0.6859364,0.51491773,0.5779605
13400,0.4195031,0.1422535,0.8500508,0.32277408,0.18470205
13405,0.25006098,0.12960032,0.7296351,0.053212777,0.20186713
13407,0.32115072,0.13111329,0.13794725,0.13262744,0.09681229
13410,0.6139926,0.18872288,0.33921385,0.6521785,0.6544915
13413,0.24176756,0.19282612,0.28495333,0.3630726,0.20665374
13424,0.346809,0.105818145,0.83468837,0.041219123,0.21593148
13428,0.34849998,0.12541886,0.93018526,0.057610735,0.24541762
13432,0.21352996,0.13843267,0.70642555,0.33134845,0.3266484
13433,0.20714183,0.08365743,0.257182,0.031355675,0.07540581
13437,0.18276574,0.07257939,0.085313186,0.35260895,0.19254862
13439,0.653286,0.19586785,0.7060564,0.3876571,0.3268905
13440,0.6530806,0.20281011,0.9326587,0.64250594,0.65925115
13441,0.4967897,0.22816548,0.7240641,0.6016073,0.26432878
13442,0.6537322,0.29701656,0.91195935,0.6153856,0.5202578
13444,0.29729155,0.14136188,0.8658391,0.082088895,0.30172285
13447,0.23414299,0.15971513,0.7988428,0.30481994,0.23738337
13450,0.36854488,0.14995931,0.1904347,0.35018954,0.25461385
13451,0.37432492,0.12217273,0.81580096,0.07616158,0.32645506
13452,0.4842105,0.17829546,0.93934906,0.20216136,0.12795295
13454,0.43887815,0.8215443,0.38286287,0.5987975,0.27803892
13464,0.3756668,0.2705129,0.9034525,0.4732593,0.36846402
13471,0.12164086,0.08457065,0.09721941,0.14400837,0.114648275
13478,0.18839788,0.15891626,0.21110752,0.41920564,0.14760466
13479,0.521494,0.18988882,0.9185122,0.48020908,0.48283255
13489,0.45717496,0.1500684,0.15739447,0.6223748,0.13376631
13494,0.2368601,0.14119896,0.6817024,0.034108836,0.1770692
13495,0.15478237,0.2882687,0.59328955,0.49499822,0.48862946
13496,0.48884377,0.23846342,0.79314655,0.2804447,0.27138147
13498,0.40626875,0.2965409,0.7458858,0.3125741,0.3801908
13499,0.2692982,0.1277963,0.7337648,0.36028507,0.25735798
13503,0.4660748,0.16580771,0.35016578,0.39590037,0.37819785
13504,0.17645301,0.12356214,0.71793526,0.641631,0.6265555
13508,0.233858,0.63334036,0.15810151,0.14726803,0.22115901
13510,0.2617838,0.16691044,0.7866705,0.44748288,0.5692407
13511,0.29498363,0.09330028,0.23178165,0.3911326,0.23372193
13516,0.43016168,0.15985957,0.54842925,0.11589884,0.49581268
13527,0.27238578,0.15122798,0.28523162,0.60351354,0.108874194
13536,0.38929588,0.20980902,0.91276044,0.21073622,0.23988813
13544,0.65037143,0.26664186,0.76936877,0.64029145,0.6615012
13545,0.4583207,0.23658048,0.45182937,0.19998507,0.21961914
13546,0.21744944,0.2004005,0.40895084,0.53404117,0.5955409
13549,0.05425252,0.09735775,0.7260541,0.26214164,0.19411512
13554,0.25220728,0.11979007,0.16599983,0.6522627,0.6574371
13569,0.40309528,0.15333077,0.7263569,0.6350335,0.6519561
13588,0.44769293,0.20475675,0.85821587,0.28633803,0.43261802
13595,0.5295852,0.25386745,0.4083061,0.1675678,0.2650088
13600,0.22919656,0.112426944,0.3443911,0.035854567,0.08289312
13604,0.44381088,0.26679182,0.25315058,0.5118898,0.1230808
13607,0.27585828,0.11925218,0.11395945,0.4631185,0.29593268
13620,0.64221555,0.21565545,0.281108,0.5645271,0.34690922
13622,0.30645463,0.100164525,0.4226988,0.028621146,0.13018274
13636,0.43680584,0.13530771,0.27602044,0.60500604,0.15996091
13640,0.27599707,0.27370667,0.77133167,0.41840455,0.40563542
13642,0.6393629,0.2348973,0.9462415,0.40033978,0.55516833
13648,0.24561627,0.19171871,0.31046245,0.3582058,0.552315
13654,0.112610966,0.13671143,0.84867984,0.15376365,0.18050085
13655,0.42317644,0.22051218,0.9509899,0.17209408,0.44849962
13661,0.16826114,0.075152785,0.047748726,0.37484682,0.23538068
13664,0.07949915,0.2424898,0.77396894,0.4144484,0.32075495
13666,0.42959487,0.2161286,0.87851596,0.5058788,0.37817028
13667,0.36300617,0.19232775,0.7812373,0.46596506,0.26766807
13669,0.32970497,0.10211789,0.7753812,0.043276373,0.1867012
13670,0.59341717,0.9233639,0.86839014,0.5657299,0.6496527
13673,0.31405193,0.07716032,0.7100038,0.03464997,0.19643062
13676,0.38325942,0.26502606,0.5804046,0.43440044,0.5090216
13678,0.35698447,0.18308988,0.7943457,0.045400523,0.24878553
13680,0.2525772,0.18056776,0.19708309,0.58034724,0.16519447
13682,0.3543474,0.15500402,0.9648113,0.4833358,0.3219186
13689,0.43583837,0.21160966,0.7675104,0.5562404,0.61987764
13716,0.6500206,0.22688067,0.88723946,0.6326292,0.65529686
13717,0.56976587,0.19227387,0.8480795,0.41892916,0.39575428
13725,0.42274114,0.30866042,0.75138265,0.3176531,0.16153021
13730,0.21685901,0.23075092,0.43415153,0.5317039,0.61682063
13732,0.14554149,0.15454248,0.7796413,0.10317349,0.2618557
13734,0.3037834,0.15864658,0.15069509,0.56375986,0.14208202
13736,0.2797567,0.18149966,0.95679605,0.5322008,0.5921607
13738,0.23170502,0.18706614,0.6500883,0.21443982,0.15882556
13745,0.3837652,0.13039999,0.7305639,0.51977605,0.6085828
13747,0.3372243,0.14182906,0.40481964,0.270276,0.12846863
13750,0.29363564,0.1599637,0.09763149,0.46918833,0.1345415
13753,0.41281343,0.2453088,0.90308785,0.23457667,0.27000067
13755,0.31440932,0.21101288,0.4756957,0.19106652,0.14274326
13756,0.47536886,0.255222,0.77557796,0.6790728,0.44970745
13759,0.10858375,0.07820309,0.53601253,0.09410148,0.1060743
13764,0.32202458,0.24645585,0.7253886,0.16244236,0.20573105
13765,0.21466358,0.18967329,0.43090943,0.6361707,0.64682806
13768,0.3973238,0.17268819,0.82738674,0.35674366,0.17773408
13770,0.065909006,0.13260797,0.16875169,0.34646937,0.2699293
13774,0.1207233,0.23815505,0.14764063,0.04285644,0.20152166
13778,0.23606445,0.20331849,0.89121467,0.2700023,0.27416062
13797,0.34433484,0.12060813,0.17264564,0.3854392,0.23011799
13799,0.49325788,0.18526326,0.92980975,0.5449342,0.62543803
13805,0.022784851,0.8006708,0.9413355,0.4293029,0.62645453
13806,0.27865788,0.33736095,0.30651775,0.23356408,0.26403743
13809,0.37776214,0.21874331,0.94683504,0.54645073,0.47147956
13823,0.36483154,0.19924401,0.9396518,0.250352,0.45207563
13824,0.16601788,0.16142316,0.3780547,0.14237268,0.15487361
13827,0.21356241,0.1380845,0.6802035,0.5475686,0.20087557
13834,0.37141603,0.09315385,0.9055166,0.03985984,0.13920186
13836,0.1520518,0.118266754,0.084137306,0.34424025,0.24224186
13845,0.33354798,0.08924098,0.4110122,0.06315924,0.14904687
13847,0.19119367,0.12909538,0.82587695,0.3168971,0.15015997
13854,0.26664826,0.20538825,0.49093643,0.20961446,0.3092752
13858,0.34232137,0.24324591,0.73968244,0.26110598,0.18501838
13859,0.49239856,0.31608045,0.51750344,0.28482127,0.1276763
13861,0.5569832,0.695639,0.9367733,0.64253795,0.6399883
13865,0.31500858,0.32656297,0.43443936,0.63519496,0.6384233
13866,0.6268762,0.21353783,0.85283166,0.54521865,0.46542293
13869,0.40821454,0.18613999,0.2966808,0.5044863,0.18441968
13870,0.44066545,0.15334854,0.654592,0.5212821,0.33625796
13871,0.14556526,0.11518985,0.30349657,0.4934571,0.17831394
13874,0.42073983,0.18414499,0.6831256,0.4214148,0.40606588
13876,0.38344148,0.17529213,0.22572094,0.52524596,0.25661725
13877,0.4805454,0.15611865,0.84189194,0.09294719,0.18324254
13884,0.36327356,0.24895212,0.78258294,0.5321029,0.6136889
13893,0.37424168,0.2337382,0.9599449,0.28876618,0.21556818
13895,0.29205307,0.16870591,0.934086,0.6477734,0.5717725
13900,0.178562,0.08927176,0.096907586,0.06961981,0.06612711
13901,0.5774731,0.18098423,0.27536705,0.28879714,0.24804957
13906,0.6370527,0.16755103,0.8537856,0.63863707,0.6059112
13907,0.34613317,0.10440507,0.14025813,0.3428561,0.18825527
13908,0.25506228,0.23101117,0.34668273,0.50203854,0.3952852
13911,0.3311087,0.26495555,0.31053632,0.36015266,0.5135506
13918,0.1796019,0.08365743,0.17670555,0.033823002,0.061121743
13919,0.31454003,0.061499365,0.19735095,0.34948662,0.20639542
13922,0.262793,0.22788393,0.6848673,0.2782663,0.2939011
13923,0.35649878,0.2916289,0.77552253,0.62537915,0.30802622
13936,0.32615584,0.20174721,0.44087732,0.38369033,0.3878361
13942,0.30099794,0.15663067,0.6934677,0.27165207,0.3218469
13943,0.28840965,0.19621111,0.6635341,0.13193251,0.3077117
13947,0.35671362,0.06877756,0.802205,0.1096122,0.17329864
13965,0.3536864,0.84441197,0.8384513,0.19943964,0.14611965
13967,0.6384283,0.21590996,0.42560655,0.22367999,0.28701478
13970,0.626322,0.17455612,0.83185387,0.49098176,0.44628188
13985,0.64827365,0.3079184,0.5697861,0.4804539,0.18317679
13989,0.44883007,0.19221601,0.90719676,0.5464237,0.28174877
13992,0.37956893,0.2173819,0.30346406,0.10310236,0.21121089
13995,0.4573583,0.28197318,0.9195317,0.46317318,0.6089758
13996,0.34980115,0.22826259,0.9243145,0.38501957,0.4828215
13997,0.48709184,0.17535365,0.9447461,0.53059924,0.61127424
13999,0.57426745,0.2590568,0.38703686,0.20733581,0.2371936
14005,0.47016376,0.3571471,0.78696007,0.48483497,0.024844218
14007,0.330903,0.18219928,0.43469462,0.28613654,0.43420362
14008,0.13119863,0.16716506,0.06952807,0.07339051,0.15230432
14012,0.5832041,0.24988568,0.80188257,0.30170557,0.3726767
14016,0.6537322,0.16622458,0.77897704,0.42054805,0.35972762
14020,0.32064316,0.21549919,0.32849526,0.4659586,0.29701155
14029,0.33088207,0.35710007,0.4487629,0.31145847,0.34562343
14030,0.4269733,0.16389963,0.7560884,0.59759325,0.41290456
14039,0.3683699,0.15310347,0.23473525,0.3318355,0.28509718
14040,0.58326244,0.2711068,0.8721664,0.6153573,0.64560443
14048,0.31638366,0.15360002,0.3168679,0.54423654,0.20626849
14051,0.5063308,0.27244174,0.87226486,0.54072124,0.16544956
14058,0.15800412,0.107784,0.5841398,0.13516723,0.14353253
14060,0.52620405,0.38162544,0.91003716,0.18493299,0.039120615
14061,0.3177959,0.12846828,0.4393672,0.2539574,0.13204232
14071,0.22019312,0.19693018,0.9034121,0.4975786,0.39040506
14079,0.4542797,0.2588443,0.9208048,0.26585156,0.15398085
14093,0.48267502,0.16218248,0.40617096,0.6346098,0.5683217
14095,0.20584345,0.16464701,0.8473978,0.3928585,0.34758535
14096,0.2952127,0.11984868,0.905346,0.19050993,0.25631413
14098,0.1779359,0.2490912,0.19366874,0.16155155,0.15571487
14112,0.23489027,0.10404523,0.6490583,0.07014978,0.07132341
14114,0.3586191,0.090101264,0.75527686,0.07118307,0.2426624
14115,0.26337668,0.16447431,0.8226083,0.07183845,0.2138046
14116,0.57141435,0.2988647,0.87734336,0.2634399,0.24390672
14117,0.19602057,0.22384955,0.2930661,0.5955768,0.58720005
14119,0.6033256,0.23160262,0.49964008,0.5852876,0.3065245
14124,0.618007,0.15229283,0.8538554,0.47801518,0.49444595
14130,0.36138508,0.13871123,0.8449745,0.36453673,0.33448204
14132,0.39618048,0.20937486,0.8230733,0.54885256,0.48393005
14134,0.27078792,0.13671301,0.4796399,0.12282498,0.12724742
14137,0.044535153,0.1886694,0.29253078,0.47722447,0.4031376
14147,0.3776016,0.32004133,0.8173569,0.56732666,0.29524708
14151,0.5087756,0.20905511,0.9508219,0.24844593,0.15930602
14157,0.20545062,0.13335425,0.19848704,0.5469051,0.24802464
14159,0.4255189,0.14537318,0.3269346,0.51260746,0.35038573
14160,0.6165817,0.7028135,0.96516675,0.60070544,0.6617049
14162,0.615349,0.2654567,0.9626245,0.5525634,0.665462
14169,0.53487587,0.12983067,0.2598459,0.5120807,0.2238942
14173,0.15744822,0.121602595,0.06022553,0.31922722,0.21488363
14174,0.2700279,0.24949878,0.8629758,0.6394366,0.652303
14185,0.296365,0.20828085,0.19875549,0.19403188,0.1314607
14195,0.351739,0.17063318,0.8648045,0.49451625,0.389468
14198,0.25907707,0.22259656,0.18592396,0.39326838,0.18777722
14200,0.42064425,0.1264416,0.6534923,0.14284144,0.3721191
14205,0.3029295,0.11694112,0.25254646,0.48937112,0.25945395
14208,0.54449695,0.12726738,0.84143895,0.1740139,0.22130872
14211,0.19420448,0.07704674,0.32043064,0.09942627,0.13417682
14214,0.4182914,0.16384055,0.82288426,0.38490072,0.26469043
14215,0.50737077,0.15671003,0.9718783,0.46579286,0.50114584
14218,0.15633842,0.09274618,0.21273428,0.486011,0.30352682
14220,0.32986525,0.14313267,0.15085526,0.48960784,0.2255706
14221,0.38439566,0.1896886,0.8867089,0.64918864,0.27373794
14222,0.5419495,0.18380104,0.959559,0.40802512,0.44750556
14227,0.6246925,0.22601247,0.7636179,0.44737798,0.27287737
14230,0.20301846,0.15969834,0.4073736,0.107099086,0.1538264
14233,0.1692321,0.25456485,0.19126236,0.1581653,0.17737274
14234,0.3073895,0.19542538,0.28639784,0.23825121,0.3835092
14240,0.41393062,0.2744846,0.7228933,0.64339834,0.4264084
14244,0.38355216,0.2175679,0.84684384,0.5419656,0.6374625
14252,0.49662828,0.2047914,0.87247515,0.27631265,0.23541225
14255,0.46086088,0.27091444,0.8382731,0.6522572,0.66339666
14265,0.27511737,0.15521404,0.33150244,0.5101935,0.61644495
14267,0.35682362,0.15082361,0.64680934,0.49898896,0.4117105
14269,0.56841576,0.14022401,0.29391167,0.46889737,0.61181206
14275,0.32970497,0.09217485,0.52366954,0.037057206,0.13540103
14282,0.06640335,0.10104021,0.30758017,0.041951906,0.05749157
14284,0.27565932,0.098254465,0.2645266,0.030739378,0.08979175
14288,0.6403084,0.21419728,0.9547929,0.68817794,0.665462
14292,0.4559846,0.1883241,0.8877679,0.62746483,0.64791703
14293,0.45579877,0.32814026,0.2941451,0.23985058,0.23169275
14295,0.383506,0.20539722,0.9368861,0.3727202,0.3260229
14296,0.24128139,0.12853545,0.7836437,0.049151476,0.14470503
14298,0.42592117,0.16173503,0.5633133,0.29845446,0.35915425
14299,0.5778797,0.16706307,0.34688982,0.6108988,0.24104059
14304,0.62799984,0.26039448,0.6012521,0.6465956,0.6253185
14307,0.4639333,0.24302724,0.58339965,0.52978474,0.61612326
